Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,96.0,0,0.0,11,565.0,0.0,0.011111111,0.0,0.0,May,3,2,6,14,New_Visitor,True,False
0,0.0,0,0.0,14,267.25,0.0,0.021428571,0.0,0.0,Nov,3,2,1,11,New_Visitor,True,False
0,0.0,0,0.0,7,66.5,0.057142857,0.114285714,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,33,1239.5,0.070588235,0.095098039,0.0,1.0,May,2,2,1,2,Returning_Visitor,True,False
2,20.0,0,0.0,17,584.5,0.0,0.011111111,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,False
1,47.5,0,0.0,15,1330.3,0.0,0.005128205,0.0,0.0,Mar,2,4,2,10,Returning_Visitor,False,False
6,134.36,0,0.0,22,568.9683333,0.017391304,0.021614907,12.39204312,0.0,Sep,1,2,6,2,Returning_Visitor,True,True
2,167.8888889,2,825.5,117,5256.472341,0.004030055,0.014604028,3.187495058,0.0,Nov,3,2,5,8,Returning_Visitor,False,True
1,145.5,0,0.0,26,1258.791667,0.019230769,0.018589744,0.0,0.0,Nov,1,1,9,2,Returning_Visitor,False,False
9,227.375,4,102.25,48,2849.482143,0.0,0.014853801,4.741626063,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
4,69.23333333,3,1657.3,26,2306.047619,0.046666667,0.076388889,5.761347436,0.0,Oct,1,1,2,3,Returning_Visitor,False,False
3,55.0,0,0.0,18,376.5,0.021052632,0.040350877,0.0,0.4,May,4,2,3,11,Returning_Visitor,False,False
3,81.6,0,0.0,13,443.9,0.0,0.0125,0.0,0.0,Sep,1,1,5,5,New_Visitor,False,False
1,8.214285714,3,62.5,166,9666.857845,0.002380952,0.012980504,29.34770837,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
1,56.5,0,0.0,19,1089.75,0.0,0.003508772,24.872085,0.0,Dec,2,2,7,2,Returning_Visitor,False,True
0,0.0,0,0.0,9,191.5625,0.0,0.024691358,0.0,0.0,Nov,3,3,1,11,New_Visitor,True,False
0,0.0,0,0.0,4,66.5,0.0,0.025,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
2,213.5,0,0.0,6,108.9166667,0.0,0.025,0.0,0.0,Dec,1,1,1,2,New_Visitor,True,False
2,58.4,0,0.0,5,303.1,0.0,0.033333333,0.0,0.0,Oct,3,2,3,6,Returning_Visitor,False,True
0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,689.75,0.0,0.083333333,0.0,0.0,May,2,4,3,4,Returning_Visitor,False,False
1,67.5,0,0.0,12,592.25,0.0,0.018181818,218.8649096,0.0,Dec,1,1,5,3,New_Visitor,False,True
6,618.0666667,0,0.0,50,1342.083333,0.0,0.004385965,28.06804986,0.0,June,2,2,6,11,New_Visitor,False,True
1,14.0,0,0.0,6,156.0,0.0,0.04,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,True,False
11,210.8555556,0,0.0,149,4107.119658,0.006369427,0.013305319,0.513385987,0.6,May,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,11,145.0,0.018181818,0.036363636,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,42,879.0333333,0.004761905,0.024603175,0.0,0.0,May,2,2,2,4,Returning_Visitor,True,False
5,175.9166667,0,0.0,12,276.25,0.013333333,0.046666667,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,3,133.5,0.1,0.155555556,0.0,0.4,May,2,4,1,6,Returning_Visitor,False,False
1,5.5,6,387.5,25,621.2,0.0,0.009333333,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,9,154.8,0.018181818,0.03030303,20.74935126,0.0,Nov,1,1,4,2,Returning_Visitor,False,True
0,0.0,1,56.0,17,1385.833333,0.005882353,0.017647059,39.85866667,0.0,Mar,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,8,183.0,0.0,0.00625,0.0,0.0,Dec,2,4,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,331.3333333,0.053333333,0.096,0.0,0.0,May,2,10,3,4,Returning_Visitor,False,False
7,165.1,0,0.0,63,1422.103333,0.0,0.008766234,0.0,0.0,June,4,2,2,3,Returning_Visitor,False,False
3,73.5,3,171.0,76,2208.788095,0.0,0.004756098,3.200304878,0.0,May,4,1,7,2,Returning_Visitor,True,False
0,0.0,0,0.0,5,158.6,0.0,0.013333333,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
1,119.8,0,0.0,10,175.35,0.0,0.009090909,0.0,0.0,Jul,1,1,5,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,278.0,0.0,0.066666667,0.0,0.0,May,1,1,1,15,Returning_Visitor,False,False
0,0.0,0,0.0,14,561.6666667,0.0,0.025,0.0,0.0,Dec,2,2,9,10,Returning_Visitor,False,False
0,0.0,0,0.0,69,2734.818254,0.0,0.004353234,49.39271642,0.0,May,4,5,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
2,18.0,2,6.0,10,363.6,0.0,0.015384615,0.0,0.0,Sep,2,2,1,5,New_Visitor,True,True
5,96.0,0,0.0,81,2833.814103,0.00021645,0.025137085,0.0,0.0,Nov,4,1,7,2,Returning_Visitor,False,False
3,208.0,0,0.0,16,1037.819444,0.020833333,0.028125,0.0,0.0,Nov,1,1,1,8,Returning_Visitor,True,False
0,0.0,0,0.0,39,905.6,0.012820513,0.021245421,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
2,180.0,3,258.0,61,5233.590476,0.009090909,0.035239899,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,28,666.0,0.0,0.007142857,0.0,0.4,May,2,2,3,2,Returning_Visitor,False,False
3,134.0,0,0.0,53,1659.319697,0.0,0.00380117,62.34813701,0.0,Mar,4,1,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,4,137.0,0.15,0.15,0.0,0.2,May,3,3,2,11,Returning_Visitor,False,False
2,57.0,0,0.0,15,772.9166667,0.017647059,0.045098039,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
4,85.0,0,0.0,3,43.5,0.0,0.05,0.0,0.0,Dec,1,1,1,8,New_Visitor,True,False
6,99.60588235,0,0.0,83,2585.61835,0.0,0.00761877,6.871308983,0.0,Mar,2,2,2,2,Returning_Visitor,False,True
6,141.9166667,2,1060.75,136,8777.613879,0.007159986,0.016360941,21.3825758,0.0,Dec,3,2,1,2,Returning_Visitor,False,True
1,0.0,1,0.0,0,0.0,0.2,0.2,0.0,0.0,May,1,1,6,2,Returning_Visitor,False,False
0,0.0,1,0.0,10,210.25,0.0,0.018181818,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
1,0.0,0,0.0,61,1934.225758,0.009677419,0.01662531,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,23,1919.55,0.008695652,0.031884058,4.280302196,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,True,False
5,82.6,1,14.2,8,66.53333333,0.0,0.02,0.0,0.0,Aug,4,1,3,1,New_Visitor,True,False
7,184.9333333,4,277.5,70,3993.135714,0.006,0.014539683,32.09724943,0.0,Nov,3,2,1,2,Returning_Visitor,True,True
7,38.6,0,0.0,70,1087.7,0.0,0.004861111,0.0,0.0,Oct,2,2,4,5,Returning_Visitor,False,False
6,214.0,0,0.0,27,830.1041667,0.0,0.021428571,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
3,335.5,1,15.0,4,96.0,0.0,0.025,0.0,0.0,Nov,1,1,8,15,Returning_Visitor,False,False
2,141.0,0,0.0,10,606.6666667,0.008333333,0.026388889,36.672294,0.0,Aug,2,5,7,4,Returning_Visitor,False,False
0,0.0,0,0.0,38,1035.935714,0.037894737,0.05272284,0.0,0.2,May,1,1,1,1,Returning_Visitor,False,False
2,93.0,2,221.0,41,716.7916667,0.008888889,0.041481481,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
2,6.0,0,0.0,9,89.5,0.0,0.058333333,0.0,0.0,Sep,1,1,4,4,Returning_Visitor,True,True
0,0.0,0,0.0,24,324.0,0.104166667,0.131944444,0.0,0.6,May,3,2,6,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,8,232.0,0.0,0.025,0.0,0.0,Jul,1,2,1,2,Returning_Visitor,True,False
10,299.6031746,2,166.0,86,2559.541228,0.008333333,0.008587569,2.087782738,0.0,May,3,2,7,5,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,True,False
8,125.1666667,0,0.0,27,1802.25,0.006060606,0.011774152,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False
0,0.0,0,0.0,5,513.25,0.0,0.013333333,0.0,0.0,Nov,3,2,7,6,Returning_Visitor,False,False
0,0.0,0,0.0,4,96.33333333,0.083333333,0.0875,0.0,0.0,Dec,1,1,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,58.0,0.0,0.04,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,1195.8,0.0,0.0,0.0,0.0,Aug,2,2,7,13,Returning_Visitor,False,False
2,270.0,3,228.5,13,2451.0,0.0,0.021428571,42.22150549,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
0,0.0,0,0.0,16,1599.266667,0.0,0.013333333,0.0,0.0,May,4,2,2,13,Returning_Visitor,False,False
1,30.0,0,0.0,21,204.1666667,0.028571429,0.048412698,0.0,0.0,May,3,2,8,4,Returning_Visitor,True,False
10,464.15,4,160.5,26,1975.633333,0.017647059,0.029411765,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,False
7,75.84615385,4,246.3333333,16,672.8794872,0.021428571,0.029027611,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
9,210.625,3,143.5,167,8249.106771,0.006940472,0.021347061,2.907879344,0.0,Nov,1,1,1,10,Returning_Visitor,False,True
1,28.0,0,0.0,12,408.5,0.0,0.018181818,0.0,0.0,May,1,8,3,3,Returning_Visitor,True,False
1,12.06666667,0,0.0,45,591.2640602,0.0,0.013028631,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,True
5,399.2,2,34.3,42,1713.21619,0.062222222,0.090962963,3.16569129,0.0,June,2,2,6,13,Returning_Visitor,False,False
0,0.0,0,0.0,22,282.0833333,0.045454545,0.063636364,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,136.1666667,0.0,0.008333333,0.0,1.0,Feb,2,2,5,1,Returning_Visitor,True,False
0,0.0,0,0.0,27,780.1666667,0.0,0.022222222,0.0,0.0,Mar,2,4,3,2,Returning_Visitor,False,False
6,66.55,0,0.0,41,1556.523333,0.005681818,0.012878788,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,True,False
1,45.4,0,0.0,41,1227.713333,0.019512195,0.041056911,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,False
2,119.8,1,22.2,15,643.5,0.0,0.005882353,0.0,0.0,Sep,3,2,1,5,Returning_Visitor,True,False
0,0.0,0,0.0,21,979.0166667,0.0,0.021,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,21,358.25,0.038095238,0.075238095,0.0,0.8,May,2,5,4,2,Returning_Visitor,False,False
4,251.0,9,172.0,64,4326.666667,0.008552632,0.024502924,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
5,173.1666667,2,24.5,30,1288.733333,0.0,0.013376623,54.121714,0.0,Nov,1,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,4,72.4,0.1,0.125,0.0,0.0,Jul,1,1,3,3,Returning_Visitor,False,False
3,42.0,0,0.0,10,706.0,0.0,0.011111111,0.0,0.0,May,2,2,8,1,Returning_Visitor,True,False
1,4.0,0,0.0,8,492.25,0.0,0.044444444,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
1,0.0,0,0.0,11,113.8,0.083333333,0.116666667,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,True
2,46.4,0,0.0,8,349.0,0.02,0.08,0.0,0.0,Aug,4,1,1,1,Returning_Visitor,False,False
1,0.0,0,0.0,3,178.5,0.0,0.066666667,8.04958574,0.0,Sep,2,6,2,1,Returning_Visitor,False,False
7,144.8,1,96.2,34,1374.630952,0.019973545,0.028024691,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,643.0,0.133333333,0.15,0.0,0.0,May,2,2,1,5,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,1,8,1,Returning_Visitor,False,False
9,146.25,0,0.0,25,575.0,0.006666667,0.019666667,0.0,0.0,May,3,2,3,4,Returning_Visitor,True,False
1,8.0,2,134.5,21,507.2916667,0.008333333,0.031944444,0.0,0.0,Nov,2,10,1,1,Returning_Visitor,False,True
1,90.0,0,0.0,37,592.8375,0.009817814,0.051919272,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,False,False
0,0.0,0,0.0,42,602.8833333,0.0,0.004365079,21.26632526,0.0,Sep,6,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,8,3,Returning_Visitor,False,False
1,120.0,1,85.0,33,616.4333333,0.0,0.005714286,0.0,0.0,May,2,2,5,2,New_Visitor,False,False
9,227.6,0,0.0,54,1935.06131,0.006557377,0.022222222,42.19732111,0.0,Dec,1,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,24,381.25,0.0125,0.0625,0.0,0.0,Nov,2,2,1,11,New_Visitor,True,False
0,0.0,1,24.0,27,1547.5,0.003703704,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
3,50.0,0,0.0,13,796.0,0.0,0.013333333,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
0,0.0,0,0.0,19,950.0,0.0,0.011111111,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,148.0,0.064285714,0.1,0.0,0.6,May,4,1,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,197.0,0.0,0.06,0.0,0.0,May,2,2,7,3,Returning_Visitor,True,False
0,0.0,0,0.0,22,370.3333333,0.018181818,0.054545455,0.0,0.6,May,2,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,8,65.4,0.05,0.15,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,9,237.3333333,0.0,0.031666667,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,16,534.9166667,0.0,0.02125,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,17,1673.653846,0.039215686,0.05122549,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,15,1677.178571,0.026666667,0.060444444,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,12,201.6666667,0.018181818,0.054545455,0.0,0.6,May,2,2,3,1,Returning_Visitor,False,False
3,99.0,0,0.0,58,1261.658333,0.0,0.003452381,0.0,0.0,Nov,1,2,9,2,New_Visitor,False,True
2,12.0,0,0.0,13,510.0,0.0,0.035714286,0.0,1.0,May,1,1,2,3,Returning_Visitor,True,False
3,159.1666667,2,8.0,69,2766.942172,0.002816901,0.028665325,5.931332852,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,12,748.25,0.016666667,0.022222222,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,16,79.0,0.025,0.0375,0.0,0.0,May,2,2,2,4,Returning_Visitor,True,False
0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,4,25.0,0.0,0.1,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,55,946.3636364,0.010909091,0.025454545,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
1,0.0,0,0.0,23,579.3,0.0,0.009090909,0.0,0.0,Sep,2,2,2,2,New_Visitor,False,False
8,381.45,2,64.5,31,1363.7,0.011111111,0.027830688,13.89178731,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,428.6666667,0.0,0.022222222,36.256,0.4,May,2,2,5,2,New_Visitor,False,True
0,0.0,0,0.0,4,107.0,0.0,0.05,0.0,0.8,May,2,5,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,862.7916667,0.014285714,0.02,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
3,67.75,0,0.0,2,19.25,0.04,0.053333333,0.0,0.0,Dec,1,1,3,20,New_Visitor,False,True
4,54.6,2,22.13333333,44,1100.789082,0.008510638,0.018561297,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,True,False
7,186.6666667,7,790.0066667,57,1720.444748,0.000980392,0.007866316,3.801048407,0.0,Sep,3,2,6,2,Returning_Visitor,True,False
0,0.0,4,225.7666667,222,9630.209524,0.053355457,0.066158871,0.0,0.0,June,8,13,9,5,Other,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,6,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,55,872.5916667,0.0,0.001212121,0.0,0.0,Aug,2,4,1,4,New_Visitor,True,False
0,0.0,0,0.0,8,481.1666667,0.0,0.025,0.0,0.0,Mar,2,2,7,7,Returning_Visitor,False,False
0,0.0,0,0.0,15,194.0666667,0.001904762,0.051238095,0.0,0.0,May,2,5,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,20,562.0071429,0.0,0.00125,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
11,334.1666667,2,34.0,140,4817.369546,0.002684564,0.009552573,11.97037051,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
0,0.0,1,65.0,15,1728.321429,0.014285714,0.016428571,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
5,115.0833333,0,0.0,3,50.25,0.0,0.014285714,0.0,0.0,Nov,3,2,4,2,New_Visitor,False,False
0,0.0,0,0.0,5,143.0,0.0,0.04,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,80,3279.407576,0.01875,0.041944444,0.0,0.4,May,2,4,7,2,Returning_Visitor,False,False
4,35.66666667,2,9.0,43,2797.816667,0.0,0.006666667,0.0,0.0,May,2,2,7,2,Returning_Visitor,True,False
0,0.0,1,26.0,51,3540.239394,0.001960784,0.023180828,2.172431373,0.8,May,1,1,3,1,Returning_Visitor,False,True
0,0.0,0,0.0,5,28.0,0.12,0.16,0.0,0.4,May,3,2,4,3,Returning_Visitor,False,False
1,45.0,0,0.0,22,2905.5,0.01,0.04,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False
1,17.2,0,0.0,11,394.8,0.0,0.027272727,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,False
5,27.4,0,0.0,5,51.2,0.0,0.005,0.0,0.0,Aug,2,2,2,2,New_Visitor,False,True
0,0.0,0,0.0,7,180.0,0.0,0.00952381,0.0,0.0,May,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
1,46.0,0,0.0,98,3098.649444,0.018814433,0.037472815,6.153201384,0.0,Aug,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,55.0,0.044444444,0.111111111,0.0,0.0,May,3,5,1,3,Returning_Visitor,False,False
6,93.0,2,23.0,37,783.875,0.003409091,0.031709957,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,True,False
0,0.0,0,0.0,8,166.1666667,0.0,0.025,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
1,53.5,0,0.0,53,2019.828571,0.007692308,0.015734266,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
1,54.5,0,0.0,68,3135.517677,0.003361345,0.01146836,4.095288919,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,Jul,3,2,2,13,Returning_Visitor,True,False
1,19.0,0,0.0,13,748.6666667,0.0,0.020512821,0.0,0.0,Mar,1,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,9,1,Returning_Visitor,False,False
1,0.0,0,0.0,21,574.722619,0.0,0.018888889,6.284044913,0.0,Mar,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,2,19,Returning_Visitor,True,False
0,0.0,2,28.75,82,2375.114286,0.007058824,0.031764706,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,24,671.0886525,0.026666667,0.036566293,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,15,894.0,0.0,0.015384615,0.0,0.0,May,2,2,7,4,Returning_Visitor,False,False
0,0.0,0,0.0,19,621.4166667,0.0,0.015789474,0.0,0.0,Dec,4,1,1,2,Returning_Visitor,True,False
10,260.25,0,0.0,31,1694.333333,0.017142857,0.039047619,15.108543,0.0,Nov,2,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,21,464.5833333,0.0,0.0125,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
11,734.6333333,0,0.0,67,3523.331111,0.002666667,0.012088889,22.2931906,0.0,Aug,2,2,1,4,Returning_Visitor,False,False
4,63.6,0,0.0,27,459.9636364,0.007407407,0.033950617,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
1,37.2,0,0.0,14,387.7666667,0.013333333,0.031111111,0.0,0.0,Oct,1,8,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,88,5093.3,0.004924242,0.023393841,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
3,36.0,0,0.0,3,29.5,0.0,0.04,0.0,0.0,Nov,2,10,3,2,Other,False,False
1,5.0,2,31.7,6,104.25,0.0,0.007407407,0.0,0.0,June,2,5,7,11,New_Visitor,False,False
1,7.0,0,0.0,11,98.1,0.035555556,0.058412698,0.0,0.0,June,1,1,1,20,Returning_Visitor,False,False
0,0.0,0,0.0,5,91.0,0.0,0.06,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,Mar,2,5,3,1,Returning_Visitor,True,True
0,0.0,0,0.0,17,591.25,0.041176471,0.078431373,0.0,0.0,May,3,3,8,4,Returning_Visitor,True,False
0,0.0,0,0.0,9,415.8333333,0.0,0.0125,0.0,0.0,Mar,3,2,9,2,New_Visitor,False,False
0,0.0,0,0.0,5,1289.0,0.066666667,0.084,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,9,2,New_Visitor,True,False
5,88.83333333,0,0.0,27,494.6440476,0.0,0.006781609,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,24,727.5,0.0,0.016666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,54.5,0.1,0.12,0.0,0.0,May,3,2,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,23,1544.595238,0.058550725,0.092944664,0.0,0.0,Nov,3,2,8,13,Returning_Visitor,True,False
6,408.2,0,0.0,33,878.6238095,0.0,0.02045045,19.3654955,0.0,Mar,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,23,790.1666667,0.0,0.026086957,0.0,0.8,May,3,2,2,13,Returning_Visitor,False,False
0,0.0,0,0.0,11,281.9,0.02,0.04,0.0,0.0,Dec,1,8,1,6,Returning_Visitor,False,False
3,199.0,0,0.0,34,1425.566667,0.0,0.008823529,0.0,0.0,Nov,2,2,9,2,New_Visitor,False,True
2,33.0,0,0.0,25,1720.0,0.0,0.007692308,60.29018448,0.0,Mar,2,5,3,1,Returning_Visitor,False,True
6,201.0,0,0.0,84,3646.083333,0.006896552,0.016803503,66.57412378,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
0,0.0,4,32.5,7,67.0,0.0,0.022222222,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False
9,215.2333333,5,450.0,35,1974.352381,0.004761905,0.018866213,15.32910159,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
4,34.2,0,0.0,27,809.6933333,0.023214286,0.033826531,27.6509675,0.0,Sep,3,2,4,13,Returning_Visitor,True,False
0,0.0,0,0.0,17,248.9,0.0,0.02745098,0.0,0.8,May,1,1,3,2,Returning_Visitor,False,False
8,111.0,0,0.0,32,1206.833333,0.005263158,0.014473684,19.27621155,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2,18.0,0,0.0,12,180.75,0.0,0.014285714,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
1,12.0,0,0.0,0,0.0,0.0,0.022222222,0.0,0.0,Aug,3,2,6,2,Returning_Visitor,True,True
0,0.0,0,0.0,6,4.0,0.142857143,0.157142857,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,False
5,145.0,2,349.0,33,2161.133333,0.012820513,0.044786325,16.58165201,0.0,Nov,2,2,7,1,Returning_Visitor,False,True
0,0.0,0,0.0,15,239.0,0.048888889,0.072,0.0,0.0,May,3,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,31,804.0430818,0.0,0.002090109,0.0,0.0,June,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,60.5,0.1,0.15,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,687.4833333,0.0,0.0375,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
3,33.0,0,0.0,17,386.4166667,0.0,0.01,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,True
0,0.0,0,0.0,40,1178.496667,0.026666667,0.031153846,0.0,0.0,Aug,2,2,4,1,Returning_Visitor,False,False
4,47.25,0,0.0,2,24.25,0.0,0.04,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,8,170.0,0.075,0.08,0.0,0.0,Mar,1,1,7,3,Returning_Visitor,True,False
1,5.0,0,0.0,12,900.5,0.011538462,0.026923077,0.0,0.0,Nov,2,2,4,6,Returning_Visitor,False,False
